Date,Year,Time,nestlingID,Color,NID,Habitat,Site,Individual.ID,Nestling.FWB,Female.FWB,Male.FWB,Male.Band.Combo,Egg.Mass,Young.Day,Old.Day,Day,Species,Mass,Tarsus.1,Tarsus.2,Tarsus.3,Tarsus.Average,Wingchord,wingchord.2,Wingchord.3,Wingchord.average,total.pin,pin.once.broken,feather.once.broken,Bill.Width,Bill.Length,Bill.Depth,tail.pin,Tail,Head,Measure,nest.para,nest.fate,nest.predation,bhco.nestling,bhco.hab
5/22/2022,2022,,03JAG22_KK,KK,03JAG22,Urban,Radford,,282192901,,,,NA,0,1,1,SOSP,4.2,9.02,9.3,9.97,9.43,7.5,7.29,7.21,7.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,CMT,no,,,,urban.no
5/22/2022,2022,,03JAG22_RR,RR,03JAG22,Urban,Radford,,NA,,,,NA,0,1,1,SOSP,4.4,9.62,9.53,9.66,9.603333333,8.24,8.2,8.26,8.233333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,,,,urban.no
5/22/2022,2022,,03JAG22_GG,GG,03JAG22,Urban,Radford,,282192902,,,,NA,0,1,1,SOSP,4.2,9.13,9.14,9.08,9.116666667,7.94,7.73,7.77,7.813333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,,,,urban.no
5/29/2022,2022,,03JAG22_KK,KK,03JAG22,Urban,Radford,,282192901,,,,NA,8,9,9,SOSP,13.1,18.42,18.01,18.19,18.20666667,27.27,27.3,27.56,27.37666667,18.37,16.06,1.93,4.65,4.78,4.32,3.7,NA,14.15,CMT,no,,,,urban.no
5/29/2022,2022,,03JAG22_GG,GG,03JAG22,Urban,Radford,,282192902,,,,NA,8,9,9,SOSP,13.8,18.39,18.41,18.42,18.40666667,24.82,23.97,23.89,24.22666667,15.6,13.73,2.5,4.65,4.26,4.67,3.02,0.59,18.93,IJV,no,,,,urban.no
5/26/2022,2022,,03JAG22_RR,RR,03JAG22,Urban,Radford,,NA,,,,NA,5,6,6,SOSP,7.3,13.92,13.87,13.94,13.91,14.29,14.06,4.19,10.84666667,7.65,NA,NA,3.45,4.02,3.74,NA,NA,12.42,CMT,no,,,,urban.no
5/26/2022,2022,,03JAG22_GG,GG,03JAG22,Urban,Radford,,282192902,,,,NA,5,6,6,SOSP,10,15.6,15.57,15.63,15.6,16.05,15.83,16.03,15.97,5.39,NA,NA,3.29,3.5,3.55,NA,NA,17.53,TEF,no,,,,urban.no
5/26/2022,2022,,03JAG22_KK,KK,03JAG22,Urban,Radford,,282192901,,,,NA,5,6,6,SOSP,9.7,15.46,15.55,15.45,15.48666667,16.4,16.13,16.23,16.25333333,5.77,NA,NA,3.37,3.5,3.26,NA,NA,15.67,JAG,no,,,,urban.no
5/10/2017,2017,NA,03RURL17_KK,KK,03RURL17,Rural,Stream,,271176118,NA,NA,NA,NA,,,3,SOSP,9.8,NA,NA,,15,NA,NA,NA,15.6,4.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/10/2017,2017,NA,03RURL17_BB,BB,03RURL17,Rural,Stream,,271176119,NA,NA,NA,NA,,,3,SOSP,8.5,NA,NA,,12.7,NA,NA,NA,12.6,2.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/11/2017,2017,NA,03RURL17_KK,KK,03RURL17,Rural,Stream,,271176118,NA,NA,NA,NA,,,4,SOSP,12.8,NA,NA,,18.3,NA,NA,NA,19.9,10.7,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/11/2017,2017,NA,03RURL17_BB,BB,03RURL17,Rural,Stream,,271176119,NA,NA,NA,NA,,,4,SOSP,11.1,NA,NA,,15.5,NA,NA,NA,15.9,7.5,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/13/2017,2017,NA,03RURL17_KK,KK,03RURL17,Rural,Stream,,271176118,NA,NA,NA,NA,,,6,SOSP,14.4,NA,NA,,20.4,NA,NA,NA,28.5,15,NA,2.8,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/13/2017,2017,NA,03RURL17_BB,BB,03RURL17,Rural,Stream,,271176119,NA,NA,NA,NA,,,6,SOSP,13,NA,NA,,18.8,NA,NA,NA,24.8,4.1,NA,1.2,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/19/2018,2018,NA,03SJL18_KK,KK,03SJL18,Urban,South VT,201814SOSP,NA,NA,NA,,NA,0,1,1,SOSP,1.8,6.6,6,6.4,6.333333333,NA,NA,NA,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/20/2018,2018,11:06,03SJL18_KK,KK,03SJL18,Urban,South VT,201814SOSP,NA,NA,NA,,NA,0,1,1,SOSP,2.7,7.6,7.5,7.6,7.566666667,NA,NA,NA,6.6,NA,NA,NA,3.2,3.6,3.4,NA,NA,NA,SJL,no,success,no,no,urban.no
5/20/2018,2018,11:06,03SJL18_DD,DD,03SJL18,Urban,South VT,201817SOSP,NA,NA,NA,,NA,0,1,1,SOSP,2.5,8.3,8.3,8.3,8.3,NA,NA,NA,4.7,NA,NA,NA,3.3,2.4,3.1,NA,NA,NA,SJL,no,success,no,no,urban.no
5/23/2018,2018,10:45,03SJL18_DD,DD,03SJL18,Urban,South VT,201817SOSP,NA,NA,NA,,NA,3,4,4,SOSP,7.6,13.4,13.2,13.3,13.3,NA,NA,NA,11.6,2.3,NA,NA,4.2,3.5,2.7,NA,NA,NA,SJL,no,success,no,no,urban.no
5/23/2018,2018,10:45,03SJL18_KK,KK,03SJL18,Urban,South VT,201814SOSP,NA,NA,NA,,NA,3,4,4,SOSP,9.4,13.7,13.9,13.7,13.76666667,NA,NA,NA,14.5,3,NA,NA,3.9,3.3,2.7,NA,NA,NA,SJL,no,success,no,no,urban.no
5/25/2018,2018,9:30,03SJL18_DD,DD,03SJL18,Urban,South VT,201817SOSP,NA,NA,NA,,NA,5,6,6,SOSP,12.5,18.3,18.4,18.1,18.26666667,NA,NA,NA,21.4,9.4,NA,NA,4.1,4.7,3.6,NA,NA,16.1,SJL,no,success,no,no,urban.no
5/25/2018,2018,9:30,03SJL18_KK,KK,03SJL18,Urban,South VT,201814SOSP,NA,NA,NA,,NA,5,6,6,SOSP,15.1,18.5,18.8,18.7,18.66666667,NA,NA,NA,24.5,10.9,NA,NA,4.7,4.4,4.7,NA,NA,16.7,SJL,no,success,no,no,urban.no
5/27/2018,2018,NA,03SJL18_DD,DD,03SJL18,Urban,South VT,201817SOSP,NA,NA,NA,,NA,7,8,8,SOSP,16.5,20.4,20.7,20.6,20.56666667,NA,NA,NA,30.7,16.5,15.2,1.5,3.7,4.2,3.6,NA,NA,15.6,SJL,no,success,no,no,urban.no
5/27/2018,2018,NA,03SJL18_KK,KK,03SJL18,Urban,South VT,201814SOSP,NA,NA,NA,,NA,7,8,8,SOSP,17.3,21.5,21.4,21.5,21.46666667,NA,NA,NA,31.6,20,18.1,1.7,4.3,5.6,4.2,NA,NA,14.3,SJL,no,success,no,no,urban.no
5/1/2021,2021,9:00,03SJL21_KK,KK,03SJL21,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,2.2,6.87,6.82,6.81,6.833333333,6.32,6.28,6.61,6.403333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,urban.no
5/1/2021,2021,9:00,03SJL21_RR,RR,03SJL21,Urban,Radford,,NA,,,,NA,1,1,1,SOSP,2.3,8.25,8.14,8.32,8.236666667,6.59,6.71,6.55,6.616666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,TEF,no,success,no,no,urban.no
5/7/2021,2021,,03SJL21_--,--,03SJL21,Urban,Radford,,NA,NA,NA,,NA,7,7,7,SOSP,NA,19.3,19.3,19.22,19.27333333,26.57,NA,NA,26.57,14.67,13.72,0.5,4.36,4.43,3.85,NA,NA,17.79,NA,no,success,no,no,urban.no
5/7/2021,2021,,03SJL21_RR,RR,03SJL21,Urban,Radford,,NA,NA,NA,,NA,7,7,7,SOSP,12.9,19.3,NA,NA,19.3,24.1,NA,NA,24.1,12.5,NA,NA,4.7,4,4.7,NA,3.1,17.7,IJV,no,success,no,no,urban.no
5/10/2021,2021,9:12,03SJL21_KK,KK,03SJL21,Urban,Radford,,157121458,NA,NA,,NA,10,10,10,SOSP,12.4,18.28,18.02,18.73,18.34333333,28.31,NA,NA,28.31,21.92,13.95,3.46,4.4,4.26,3.22,NA,NA,20.18,TEF,no,success,no,no,urban.no
5/10/2021,2021,9:12,03SJL21_--,--,03SJL21,Urban,Radford,,157121459,NA,NA,,NA,10,10,10,SOSP,16.4,20.83,20.66,20.92,20.80333333,35.91,NA,NA,35.91,25.68,14.49,10.77,5.08,5.27,4.83,NA,4.47,20.18,IJV,no,success,no,no,urban.no
5/28/2017,2017,11:00,03VNB17_KK,KK,03VNB17,Urban,South VT,,271176190,N,271176200,KSGK,NA,,,1,SOSP,2,NA,NA,,5.5,NA,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/28/2017,2017,11:00,03VNB17_RR,RR,03VNB17,Urban,South VT,2017003,NA,N,271176200,KSGK,NA,,,1,SOSP,2.1,NA,NA,,5.1,NA,NA,NA,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/30/2017,2017,11:15,03VNB17_KK,KK,03VNB17,Urban,South VT,,271176190,N,271176200,KSGK,NA,,,3,SOSP,4.9,NA,NA,,9.1,NA,NA,NA,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/30/2017,2017,11:15,03VNB17_RR,RR,03VNB17,Urban,South VT,2017003,NA,N,271176200,KSGK,NA,,,3,SOSP,5.3,NA,NA,,9.2,NA,NA,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/1/2017,2017,,03VNB17_KK,KK,03VNB17,Urban,South VT,,271176190,N,271176200,KSGK,NA,,,5,SOSP,8.3,NA,NA,,12.4,NA,NA,NA,13.2,3.1,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/1/2017,2017,,03VNB17_RR,RR,03VNB17,Urban,South VT,2017003,NA,N,271176200,KSGK,NA,,,5,SOSP,8.7,NA,NA,,13.7,NA,NA,NA,13.5,3.4,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/3/2017,2017,,03VNB17_KK,KK,03VNB17,Urban,South VT,,271176190,N,271176200,KSGK,NA,,,7,SOSP,10.9,NA,NA,,16.5,NA,NA,NA,21.1,10.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/3/2017,2017,,03VNB17_RR,RR,03VNB17,Urban,South VT,2017003,NA,N,271176200,KSGK,NA,,,7,SOSP,12.5,NA,NA,,16.5,NA,NA,NA,22.9,11.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
6/6/2017,2017,,03VNB17_KK,KK,03VNB17,Urban,South VT,,271176190,N,271176200,KSGK,NA,,,10,SOSP,12,NA,NA,,19.3,NA,NA,NA,30,18.5,NA,7.7,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/31/2018,2018,8:12,03VNB18_DD,DD,03VNB18,Urban,South VT,201831SOSP,277149495,NA,NA,,NA,1,2,2,SOSP,6.3,11.4,11.7,11.6,11.56666667,NA,NA,NA,11.1,1.1,NA,NA,3.4,3.5,3.4,NA,NA,9.1,SJL,no,success,no,no,urban.no
5/31/2018,2018,8:12,03VNB18_KK,KK,03VNB18,Urban,South VT,201830SOSP,277149496,NA,NA,,NA,1,2,2,SOSP,7.4,12.8,12.4,12.7,12.63333333,NA,NA,NA,13.6,1.4,NA,NA,3,4.2,3.3,NA,NA,11.6,SJL,no,success,no,no,urban.no
6/1/2018,2018,~,03VNB18_DD,DD,03VNB18,Urban,South VT,201831SOSP,277149495,NA,NA,,NA,3,4,4,SOSP,12.8,18.1,18,18,18.03333333,NA,NA,NA,21.1,9.5,NA,NA,4.7,5.2,4.1,NA,NA,NA,SJL,no,success,no,no,urban.no
6/1/2018,2018,~,03VNB18_KK,KK,03VNB18,Urban,South VT,201830SOSP,277149496,NA,NA,,NA,3,4,4,SOSP,11.9,15.8,16.5,16.8,16.36666667,NA,NA,NA,20.9,9.1,NA,NA,4.2,4.1,3.8,NA,NA,NA,SJL,no,success,no,no,urban.no
6/4/2018,2018,12:06,03VNB18_DD,DD,03VNB18,Urban,South Vt,201831SOSP,277149495,NA,NA,,NA,6,7,7,SOSP,16.1,21.5,20.6,21.5,21.2,NA,NA,NA,32.5,18.4,15.1,4.2,5.8,4.2,4.6,NA,NA,15.6,SJL,no,success,no,no,urban.no
6/4/2018,2018,12:06,03VNB18_KK,KK,03VNB18,Urban,South Vt,201830SOSP,277149496,NA,NA,,NA,6,7,7,SOSP,15.8,20.2,20.2,20.3,20.23333333,NA,NA,NA,30.5,17,14.1,2,4,5.4,4.4,NA,NA,16.4,SJL,no,success,no,no,urban.no
5/13/2018,2018,11:15,04CRL18_DD,DD,04CRL18,Urban,South VT,201809SOSP,277149461,271176167,277149412,,NA,3,4,4,SOSP,5.8,11.1,10.8,10.9,10.93333333,NA,NA,NA,11.3,2.8,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/13/2018,2018,11:15,04CRL18_KK,KK,04CRL18,Urban,South VT,201808SOSP,277149462,271176167,277149412,,NA,3,4,4,SOSP,7.4,12.7,12.6,12.5,12.6,NA,NA,NA,13,2.7,NA,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/15/2018,2018,10:19,04CRL18_DD,DD,04CRL18,Urban,South VT,201809SOSP,277149461,271176167,277149412,,NA,5,6,6,SOSP,9.8,15.8,16,16.2,16,NA,NA,NA,16.9,NA,7.1,NA,4.2,5.3,5.7,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/15/2018,2018,10:19,04CRL18_KK,KK,04CRL18,Urban,South VT,201808SOSP,277149462,271176167,277149412,,NA,5,6,6,SOSP,12.1,17.6,17.2,17.8,17.53333333,NA,NA,NA,22,NA,11.1,NA,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/17/2018,2018,10:16,04CRL18_DD,DD,04CRL18,Urban,South VT,201809SOSP,277149461,271176167,277149412,,NA,7,8,8,SOSP,11.4,17.3,18.1,17.9,17.76666667,NA,NA,NA,22.2,14.1,12.7,1.4,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/17/2018,2018,10:16,04CRL18_KK,KK,04CRL18,Urban,South VT,201808SOSP,277149462,271176167,277149412,,NA,7,8,8,SOSP,13.4,19.6,19.9,19.7,19.73333333,NA,NA,NA,27.6,17.4,15.5,1.9,NA,NA,NA,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/19/2018,2018,9:44,04CRL18_DD,DD,04CRL18,Urban,South VT,201809SOSP,277149461,271176167,277149412,,NA,9,10,10,SOSP,13.3,19.2,19.7,19.7,19.53333333,NA,NA,NA,30.5,18.3,13.6,4.9,4.8,4.1,4.2,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/19/2018,2018,9:44,04CRL18_KK,KK,04CRL18,Urban,South VT,201808SOSP,277149462,271176167,277149412,,NA,9,10,10,SOSP,14.1,20.7,20.5,21,20.73333333,NA,NA,NA,35.4,23.6,16.1,7.2,3.8,4.7,4,NA,NA,NA,SJL,yes,success,no,yes,urban.yes
5/20/2017,2017,13:15,04RURL17_GG,GG,04RURL17,Rural,Stream,,271176120,N,271176178,YSYW,NA,,,1,SOSP,2.8,NA,NA,,7.1,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/20/2017,2017,13:15,04RURL17_RR,RR,04RURL17,Rural,Stream,,271176121,N,271176178,YSYW,NA,,,1,SOSP,2.1,NA,NA,,6.4,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/20/2017,2017,13:15,04RURL17_KD,KD,04RURL17,Rural,Stream,,271176122,N,271176178,YSYW,NA,,,1,SOSP,3.8,NA,NA,,8,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/20/2017,2017,13:15,04RURL17_KK,KK,04RURL17,Rural,Stream,,271176181,N,271176178,YSYW,NA,,,1,SOSP,3.8,NA,NA,,8,NA,NA,NA,6.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/20/2017,2017,13:15,04RURL17_BB,BB,04RURL17,Rural,Stream,2017004,NA,N,271176178,YSYW,NA,,,1,SOSP,2.6,NA,NA,,6.7,NA,NA,NA,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/22/2017,2017,9:15,04RURL17_GG,GG,04RURL17,Rural,Stream,,271176120,N,271176178,YSYW,NA,,,3,SOSP,5.5,NA,NA,,10.4,NA,NA,NA,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/22/2017,2017,9:15,04RURL17_RR,RR,04RURL17,Rural,Stream,,271176121,N,271176178,YSYW,NA,,,3,SOSP,4.8,NA,NA,,8.8,NA,NA,NA,8.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/22/2017,2017,9:15,04RURL17_KD,KD,04RURL17,Rural,Stream,,271176122,N,271176178,YSYW,NA,,,3,SOSP,6.8,NA,NA,,10.8,NA,NA,NA,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/22/2017,2017,9:15,04RURL17_KK,KK,04RURL17,Rural,Stream,,271176181,N,271176178,YSYW,NA,,,3,SOSP,6.9,NA,NA,,11.4,NA,NA,NA,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/22/2017,2017,9:15,04RURL17_BB,BB,04RURL17,Rural,Stream,2017004,NA,N,271176178,YSYW,NA,,,3,SOSP,5.1,NA,NA,,8.5,NA,NA,NA,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/24/2017,2017,14:30,04RURL17_GG,GG,04RURL17,Rural,Stream,,271176120,N,271176178,YSYW,NA,,,5,SOSP,10.3,NA,NA,,14.5,NA,NA,NA,16.6,5.4,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/24/2017,2017,14:30,04RURL17_RR,RR,04RURL17,Rural,Stream,,271176121,N,271176178,YSYW,NA,,,5,SOSP,8.2,NA,NA,,13.4,NA,NA,NA,13.3,2.6,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/24/2017,2017,14:30,04RURL17_KD,KD,04RURL17,Rural,Stream,,271176122,N,271176178,YSYW,NA,,,5,SOSP,10.4,NA,NA,,14.7,NA,NA,NA,17.8,6.8,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/24/2017,2017,14:30,04RURL17_KK,KK,04RURL17,Rural,Stream,,271176181,N,271176178,YSYW,NA,,,5,SOSP,11.5,NA,NA,,15.9,NA,NA,NA,17.7,6.9,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/26/2017,2017,12:00,04RURL17_GG,GG,04RURL17,Rural,Stream,,271176120,N,271176178,YSYW,NA,,,7,SOSP,12.6,NA,NA,,16.9,NA,NA,NA,20.9,9.3,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/26/2017,2017,12:00,04RURL17_RR,RR,04RURL17,Rural,Stream,,271176121,N,271176178,YSYW,NA,,,7,SOSP,8.5,NA,NA,,14.8,NA,NA,NA,17.7,6.1,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/26/2017,2017,12:00,04RURL17_KD,KD,04RURL17,Rural,Stream,,271176122,N,271176178,YSYW,NA,,,7,SOSP,13.5,NA,NA,,17.5,NA,NA,NA,23.9,11.4,NA,1,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/26/2017,2017,12:00,04RURL17_KK,KK,04RURL17,Rural,Stream,,271176181,N,271176178,YSYW,NA,,,7,SOSP,13.5,NA,NA,,17.4,NA,NA,NA,23,11.5,NA,1.4,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,rural.no
5/3/2017,2017,,04URBN17_,,04URBN17,Urban,North VT,2017010,NA,NA,?,_R_S,NA,,,2,SOSP,7.2,NA,NA,,14.2,NA,NA,NA,17.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/3/2017,2017,,04URBN17_KK,KK,04URBN17,Urban,North VT,2017005,NA,NA,NA,_R_S,NA,,,2,SOSP,9.4,NA,NA,,17.1,NA,NA,NA,20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/6/2017,2017,,04URBN17_,,04URBN17,Urban,North VT,2017010,NA,NA,?,_R_S,NA,,,5,SOSP,11.9,NA,NA,,18.7,NA,NA,NA,22.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
5/6/2017,2017,,04URBN17_KK,KK,04URBN17,Urban,North VT,2017005,NA,NA,NA,_R_S,NA,,,5,SOSP,14.2,NA,NA,,19.4,NA,NA,NA,33.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,SJL,no,success,no,no,urban.no
6/6/2018,2018,8:20,04VNB18_KK,KK,04VNB18,Urban,South VT,201850SOSP,277149615,NA,277149490,,NA,0,1,1,SOSP,2.7,7.5,7.4,7.2,7.366666667,NA,NA,NA,7.1,NA,NA,NA,2.7,2.8,3,NA,NA,9.6,SJL,yes,success,no,yes,urban.yes
6/6/2018,2018,8:20,04VNB18_GG,GG,04VNB18,Urban,South VT,201851SOSP,277149616,NA,277149490,,NA,0,1,1,SOSP,2.7,6.8,6.8,7.5,7.033333333,NA,NA,NA,6.6,NA,NA,NA,2.8,2.2,2.9,NA,NA,9.1,SJL,yes,success,no,yes,urban.yes
6/6/2018,2018,8:20,04VNB18_DD,DD,04VNB18,Urban,South VT,201852SOSP,277149617,NA,277149490,,NA,0,1,1,SOSP,2.9,7.3,7.3,7.2,7.266666667,NA,NA,NA,6.7,NA,NA,NA,2.9,2.1,2.3,NA,NA,8.1,SJL,yes,success,no,yes,urban.yes
6/8/2018,2018,11:36,04VNB18_GG,GG,04VNB18,Urban,South VT,201851SOSP,277149614,NA,277149490,,NA,3,4,4,SOSP,6.9,11.5,11.3,11.3,11.36666667,NA,NA,NA,11.4,1.2,NA,NA,3.5,4.1,3.4,NA,NA,10.2,SJL,yes,success,no,yes,urban.yes
6/8/2018,2018,11:36,04VNB18_DD,DD,04VNB18,Urban,South VT,201852SOSP,277149615,NA,277149490,,NA,3,4,4,SOSP,7.3,12.3,12.5,12.4,12.4,NA,NA,NA,11.6,1.4,NA,NA,4.2,3.3,4,NA,NA,10.8,SJL,yes,success,no,yes,urban.yes
6/8/2018,2018,11:36,04VNB18_KK,KK,04VNB18,Urban,South VT,201850SOSP,277149616,NA,277149490,,NA,3,4,4,SOSP,6.3,11,11.1,11.1,11.06666667,NA,NA,NA,11,2,NA,NA,4.1,3.5,3.5,NA,NA,11.4,SJL,yes,success,no,yes,urban.yes
6/10/2018,2018,11:08,04VNB18_GG,GG,04VNB18,Urban,South Vt,201851SOSP,277149614,NA,277149490,,NA,5,6,6,SOSP,11.6,16.9,16.4,16.4,16.56666667,NA,NA,NA,21.2,8.2,NA,NA,3.5,4.6,3.8,NA,NA,13.6,SJL,yes,success,no,yes,urban.yes
6/10/2018,2018,11:08,04VNB18_DD,DD,04VNB18,Urban,South Vt,201852SOSP,277149615,NA,277149490,,NA,5,6,6,SOSP,12.9,17.4,16.9,17.1,17.13333333,NA,NA,NA,20.4,8.7,NA,NA,5.1,4.5,4.5,NA,NA,12.3,SJL,yes,success,no,yes,urban.yes
6/10/2018,2018,11:08,04VNB18_KK,KK,04VNB18,Urban,South Vt,201850SOSP,277149616,NA,277149490,,NA,5,6,6,SOSP,11.1,17.1,16.9,16.7,16.9,NA,NA,NA,21.4,7.9,NA,NA,5.3,4.4,3.7,NA,NA,12.6,SJL,yes,success,no,yes,urban.yes
6/12/2018,2018,~,04VNB18_GG,GG,04VNB18,Urban,South VT,201851SOSP,277149515,NA,277149490,,NA,7,8,8,SOSP,13.2,19.1,19,19.1,19.06666667,NA,NA,NA,28.8,15.8,13.6,1,4.1,4.4,4.7,NA,NA,12.6,SJL,yes,success,no,yes,urban.yes
6/12/2018,2018,~,04VNB18_DD,DD,04VNB18,Urban,South VT,201852SOSP,277149515,NA,277149490,,NA,7,8,8,SOSP,11.9,19.3,19.1,19.2,19.2,NA,NA,NA,28.7,16.1,12.3,2.8,4.5,4.6,5.5,NA,NA,12.8,SJL,yes,success,no,yes,urban.yes
6/12/2018,2018,~,04VNB18_KK,KK,04VNB18,Urban,South VT,201850SOSP,277149516,NA,277149490,,NA,7,8,8,SOSP,9.5,18.4,18.2,18.1,18.23333333,NA,NA,NA,24.5,14.2,13.3,1.2,5.4,4.2,4.9,NA,NA,13.9,SJL,yes,success,no,yes,urban.yes
6/13/2018,2018,12:10,04VNB18_GG,GG,04VNB18,Urban,South VT,201851SOSP,277149514,NA,277149490,,NA,9,10,10,SOSP,12,19.3,19.7,19.6,19.53333333,NA,NA,NA,32.1,17.6,11.4,5.6,4.5,4.6,5.4,NA,NA,14.3,SJL,yes,success,no,yes,urban.yes
6/13/2018,2018,12:10,04VNB18_DD,DD,04VNB18,Urban,South VT,201852SOSP,277149515,NA,277149490,,NA,9,10,10,SOSP,12.8,19.8,19.8,19.7,19.76666667,NA,NA,NA,31.9,18.9,14,5.6,3.9,4.4,4.5,NA,NA,13.8,SJL,yes,success,no,yes,urban.yes
6/13/2018,2018,12:10,04VNB18_KK,KK,04VNB18,Urban,South VT,201850SOSP,277149516,NA,277149490,,NA,9,10,10,SOSP,7.9,18,18.3,17.9,18.06666667,NA,NA,NA,28.5,13.9,12,1.4,3.7,3.9,4.4,NA,NA,13.3,SJL,yes,success,no,yes,urban.yes
5/18/2019,2019,10:20,05CEH19_RR,RR,05CEH19,Rural,Stream,,164192466,277149483,269131390,,NA,1,1,1,SOSP,3,7.7,7.9,8,7.866666667,6.4,6.4,6.1,6.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,rural.no
5/18/2019,2019,10:20,05CEH19_DR,DR,05CEH19,Rural,Stream,,164192467,277149483,269131390,,NA,1,1,1,SOSP,4.4,9.1,9.1,9.3,9.166666667,8.3,8.7,7.9,8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,rural.no
5/18/2019,2019,10:20,05CEH19_RD,RD,05CEH19,Rural,Stream,,164192468,277149483,269131390,,NA,1,1,1,SOSP,4,9.8,8.7,9.4,9.3,7.4,7.3,7.3,7.333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,rural.no
5/18/2019,2019,10:20,05CEH19_DD,DD,05CEH19,Rural,Stream,,NA,277149483,269131390,,NA,1,1,1,SOSP,4.2,9.3,10,10.1,9.8,7.7,8,7.8,7.833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,IJV,no,success,no,no,rural.no
